ID,Salary,Designation,JobCity,Gender,10percentage,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,JYEAR
846954,350000,engineer,Bangalore,f,81.0,2009,77.0,state board,315,2,B.Tech/B.E.,CS,74.0,315,2013,695,555,415,0.622642915849938,515,407,0.1282,0.8784,-0.2974,0.3995,-0.4776,1991,2014
977034,240000,application engineer,noida,m,61.69,2008,60.66,state board,285,1,MCA,CS,77.5,285,2014,440,605,520,0.356536487724475,575,346,0.5591,0.3789,0.6248,0.3995,-1.0524,1990,2014
962937,325000,system engineer,Bhubneshwar,m,88.8,2010,70.04,cbse,14716,2,B.Tech/B.E.,CS,76.0,14716,2014,650,680,485,0.356536487724475,415,346,-1.1644,0.0459,0.1637,-0.2344,-1.244,1991,2014
1078034,320000,system engineer,-1,f,81.7,2008,88.7,state board,14723,2,B.Tech/B.E.,CS,75.35,14723,2012,335,530,430,0.842248322257836,505,469,0.99,0.8784,0.9322,-1.3753,0.2889,1991,2014
729568,470000,software developer,Gurgaon,f,65.3,2006,74.0,state board,222,2,MCA,CS,89.0,222,2013,505,555,715,0.953899775079926,585,530,0.2718,0.3789,-0.4511,0.3995,0.6721,1989,2013
847006,95000,software engineer,Bangalore,m,64.57,2005,49.67,biec,14532,2,MCA,CS,81.48,14532,2013,380,560,455,0.486747008438193,565,376,-0.3027,-0.1206,-0.2974,0.7798,-1.0524,1988,2014
720961,120000,software engineer,Noida,m,72.2,2008,69.2,cbse,2318,2,B.Tech/B.E.,CS,63.4,2318,2013,475,460,615,0.486747008438193,515,376,1.5644,0.5454,0.6248,-1.8824,0.4805,1990,2013
1292113,120000,software developer,Rohtak,m,78.0,2010,66.6,cbse,14278,2,B.Tech/B.E.,CS,70.0,14278,2014,370,300,485,0.356536487724475,435,346,-0.5899,-3.1176,-0.7585,-0.2344,-2.5853,1993,2014
898780,340000,business intelligence analyst,Chennai,m,92.0,2010,73.4,cbse,28,2,B.Tech/B.E.,EC,75.8,28,2014,650,605,680,0.92879364903175,-1,438,0.2718,0.0459,0.3174,-0.7415,-2.2021,1992,2014
913451,330000,programmer analyst,Chennai,m,86.0,2010,88.0,state board,15022,1,B.Tech/B.E.,CS,69.0,15022,2014,580,485,665,0.622642915849938,505,407,0.2718,0.0459,0.3174,0.0192,-0.4776,1992,2014
1088423,550000,software developer,Hyderabad,f,90.0,2009,82.1,state board,2998,2,B.Tech/B.E.,CS,85.0,2998,2014,640,530,705,0.486747008438193,615,376,0.99,0.7119,-0.1437,-1.1218,0.8637,1992,2014
905258,325000,test engineer,Bangalore,m,82.0,2010,78.8,cbse,6290,1,B.Tech/B.E.,CS,71.0,6290,2014,555,610,795,0.996744486852253,495,623,-0.3027,0.3789,-0.2974,-0.6147,-0.8608,1992,2014
1072574,145000,customer service,Bangalore,m,59.71,2007,54.14,state board,3897,2,MCA,CS,74.2,3897,2013,265,420,310,0.144789889482462,295,284,-0.3027,-1.2861,0.7785,0.2727,-1.4356,1988,2014
1288222,205000,client services associate,Gurgaon,f,73.2,2008,57.6,cbse,3725,2,B.Tech/B.E.,EC,68.2,3725,2012,475,505,375,0.622642915849938,-1,407,-0.0154,0.5454,0.7785,-1.5021,-1.0524,1991,2014
1030908,240000,html developer,trivandrum,f,93.0,2009,87.0,cbse,9498,2,B.Tech/B.E.,CS,76.0,9498,2013,630,605,535,0.23780283983757,585,315,-0.5899,0.5454,-0.4511,-0.4879,0.8637,1991,2013
700535,200000,project engineer,Bangalore,f,84.6,2009,84.25,state board,447,2,B.Tech/B.E.,CS,69.0,447,2013,525,595,495,0.23780283983757,505,315,1.2772,1.2114,0.6248,-0.4879,-0.2859,1992,2014
1095271,240000,technical support engineer,Hyderabad,f,69.0,2009,83.0,state board,15313,2,B.Tech/B.E.,CS,71.64,15313,2013,500,420,430,0.744758354008939,375,438,0.5591,1.2114,0.7785,-1.1218,1.247,1993,2013
1269557,240000,java developer,Pune,m,52.93,2008,64.0,state board,4793,2,B.Tech/B.E.,CS,73.0,4793,2014,325,375,370,0.911395278391328,495,500,0.2718,-0.1206,0.3174,-1.8824,-0.4776,1990,2015
848578,240000,software engineer,-1,m,76.0,2009,66.0,state board,7659,2,B.Tech/B.E.,CS,72.0,7659,2013,545,485,340,0.144789889482462,395,284,-0.159,0.8784,0.01,-1.1218,0.4805,1992,2013
1196019,325000,assistant system engineer,Mumbai,m,89.0,2009,80.0,cbse,55,2,B.Tech/B.E.,CS,65.6,55,2014,595,545,500,0.744758354008939,465,438,-0.0154,-0.7866,1.2396,-1.8824,-1.8189,1990,2014
1193240,205000,web intern,Gurgaon,f,88.8,2008,70.2,cbse,16673,2,B.Tech/B.E.,CS,71.0,16673,2013,455,555,405,0.842248322257836,445,469,1.1336,0.0459,0.3174,-1.8824,-0.0943,1992,2014
827594,325000,systems engineer,Bangalore,m,76.5,2010,81.8,cbse,47,1,B.Tech/B.E.,CS,76.4,47,2014,380,645,620,0.991230625262871,675,592,0.5591,1.0449,0.1637,-1.7556,0.6721,1992,2014
806476,500000,application developer,Pune,m,85.4,2010,71.6,cbse,11759,2,B.Tech/B.E.,CS,84.0,11759,2014,555,620,575,0.911395278391328,725,500,-1.8825,0.5454,-1.3733,-0.2344,1.4386,1992,2014
1293567,150000,full stack developer,Patna,m,91.4,2010,81.2,cbse,11848,1,B.Tech/B.E.,CS,73.0,11848,2015,755,640,740,0.998876108102859,685,653,-0.2632,0.8993,-0.4226,-0.3414,0.1275,1992,2015
872500,335000,assistant system engineer,-1,f,82.4,2009,69.16,icse,347,2,B.Tech/B.E.,CS,84.0,347,2014,615,470,470,0.744758354008939,365,438,0.5591,1.3779,1.2396,-0.995,0.2889,1993,2014
1042309,335000,programmer analyst,Kolkata,m,61.0,2008,60.4,cbse,2009,2,B.Tech/B.E.,CS,76.0,2009,2013,535,480,390,0.23780283983757,515,315,1.4208,1.7109,0.7785,-0.995,-1.4356,1990,2014
1122707,275000,software developer,Bangalore,m,71.6,2009,80.8,state board,14959,2,B.Tech/B.E.,CS,70.38,14959,2013,420,470,415,0.23780283983757,485,315,0.8463,1.2114,-0.6048,1.6672,-0.0943,1991,2014
806544,280000,software test engineer,-1,m,74.0,2010,70.0,cbse,11759,2,B.Tech/B.E.,CS,75.3,11759,2014,450,495,575,0.486747008438193,544,376,-2.1698,-2.2851,-0.9122,0.3995,-3.1602,1993,2014
820774,180000,android developer,New Delhi,m,59.2,2009,56.0,cbse,6741,2,B.Tech/B.E.,CS,65.0,6741,2014,440,555,310,0.911395278391328,555,500,-1.4517,-1.1196,-0.6048,0.9066,-0.8608,1991,2014
1231982,180000,software test engineer,chennai,m,89.0,2008,71.0,state board,830,2,B.Tech/B.E.,EC,65.2,830,2013,615,530,465,-1.0,405,500,0.4155,0.8784,0.01,-2.3895,1.0554,1990,2014
628223,150000,software developer,Kanpur,m,68.0,2009,64.0,icse,429,2,B.Tech/B.E.,CS,61.12,429,2013,415,400,265,0.0800552813405495,404,253,0.99,1.0449,1.7007,1.4136,0.8637,1992,2013
959445,185000,web developer,mohali,m,69.4,2010,63.4,cbse,4319,2,B.Tech/B.E.,CS,76.4,4319,2014,535,610,460,0.144789889482462,535,284,0.8463,0.8784,0.4711,-1.8824,0.4805,1992,2014
1202848,300000,java software engineer,Chennai,m,72.6,2009,82.5,state board,12860,2,B.Tech/B.E.,CS,77.12,12860,2013,605,425,295,0.622642915849938,375,407,0.8463,1.3779,0.1637,-2.3895,0.2889,1992,2014
552690,240000,software developer,-1,m,75.0,2008,67.0,cbse,7542,2,B.Tech/B.E.,CS,68.0,7542,2013,440,410,370,0.622642915849938,425,407,-0.3027,-0.2871,-1.0659,1.794,-0.8608,1990,2014
1154783,200000,data analyst,Chennai,f,70.6,2010,58.5,state board,5508,2,B.Tech/B.E.,CS,75.0,5508,2014,640,505,405,0.911395278391328,345,500,1.1336,1.3779,0.7785,-1.8824,-0.6692,1993,2014
1203348,340000,software development engineer,Bangalore,m,81.25,2009,75.85,state board,577,2,B.Tech/B.E.,CS,81.0,577,2013,545,530,630,0.622642915849938,755,407,0.5591,0.5454,0.4711,-0.6147,1.247,1991,2014
1268067,325000,business analyst,Bangalore,m,89.6,2011,95.8,state board,9748,2,B.Tech/B.E.,CS,72.45,9748,2015,545,545,690,0.144789889482462,455,284,-0.0154,-1.9521,-1.527,0.1459,-2.9686,1994,2015
1135588,120000,customer service representative,Hyderabad,m,87.2,2009,85.9,state board,8353,2,B.Tech/B.E.,EC,63.75,8353,2013,525,510,430,-1.0,465,438,0.1282,-0.1206,0.1637,0.5262,-0.0943,1991,2014
1111630,120000,software engineer,New Delhi,m,82.28,2010,87.2,cbse,8840,2,B.Tech/B.E.,CS,77.26,8840,2014,560,540,475,-1.0,655,500,0.2718,0.7119,1.3933,-2.2627,0.2889,1993,2014
661647,305000,software developer,Bangalore,m,60.0,2009,66.0,state board,15866,2,B.Tech/B.E.,CS,60.0,15866,2013,555,440,310,0.356536487724475,385,346,0.7027,0.0459,0.4711,-0.995,-0.2859,1991,2014
453187,180000,quality analyst,Noida,m,65.0,2008,56.0,cbse,11759,2,MCA,CS,67.37,11759,2014,465,560,365,0.842248322257836,465,469,1.4208,1.2114,0.6248,-1.7556,0.4805,1990,2014
1202849,330000,software engineer,chennai,f,89.6,2010,85.7,state board,4359,2,B.Tech/B.E.,CS,71.9,4359,2014,490,495,355,0.23780283983757,395,315,0.5591,-0.7866,-1.527,-0.3612,0.4805,1993,2014
806357,205000,java software engineer,Gurgaon,m,54.0,2010,62.0,state board,11759,2,B.Tech/B.E.,CS,62.0,11759,2014,380,350,135,0.00275014510407798,385,130,-0.0154,-0.6201,-0.7585,-0.7415,0.0973,1993,2014
1138769,110000,quality associate,Chennai,m,67.0,2009,64.0,state board,8131,2,B.Tech/B.E.,CS,62.0,8131,2013,325,370,260,0.0409993103614119,315,223,0.5591,0.2124,0.9322,1.1601,1.4386,1991,2014
1129543,155000,java developer,Kochi/Cochin,m,64.0,2007,60.0,state board,4866,2,MCA,CS,77.0,4866,2013,385,410,330,0.0800552813405495,355,253,-0.8772,-0.1206,1.3933,0.3995,0.2889,1990,2014
637345,190000,quality analyst,Hyderabad,m,50.0,2009,56.0,state board,1428,2,B.Tech/B.E.,EC,62.15,1428,2013,405,330,210,0.376059586651545,305,253,-0.159,-0.1206,0.3174,0.0192,0.2889,1991,2014
1014805,205000,oracle dba,New Delhi,m,61.0,2004,60.3,cbse,1744,2,MCA,CS,71.0,1744,2014,490,420,390,0.953899775079926,435,530,0.1282,0.2124,0.01,-0.4879,0.2889,1986,2014
842506,105000,software developer,-1,f,91.21,2010,79.9,state board,473,2,B.Tech/B.E.,CS,61.89,473,2014,525,520,595,0.486747008438193,415,376,-0.4463,-2.1186,0.1637,0.5262,-2.3937,1992,2014
1063702,310000,software engineer,Chennai,f,65.0,2009,57.8,cbse,15623,2,B.Tech/B.E.,CS,68.0,15623,2013,475,470,320,0.23780283983757,415,315,0.5591,0.3789,-0.4511,-1.3753,0.0973,1991,2014
872382,325000,systems engineer,Chennai,m,86.6,2009,73.2,cbse,347,2,B.Tech/B.E.,CS,75.0,347,2014,640,545,605,0.842248322257836,435,469,-1.5953,-0.9531,0.01,0.7798,0.4805,1991,2014
839602,525000,quality engineer,-1,m,78.16,2008,73.2,state board,7738,2,B.Tech/B.E.,CS,76.54,7738,2012,380,570,650,0.842248322257836,575,469,0.4155,-0.4536,0.4711,-1.2486,-0.0943,1991,2014
1199257,100000,software engineer,Chennai,m,88.66,2010,94.1,state board,12941,2,B.Tech/B.E.,EC,84.78,12941,2014,545,625,750,-1.0,475,438,0.8463,0.2124,-0.9122,-2.3895,-1.4356,1993,2015
948250,205000,technical support engineer,Gurgaon,m,78.0,2010,68.0,cbse,2637,2,B.Tech/B.E.,CS,63.5,2637,2014,625,485,235,0.842248322257836,315,469,-0.3027,0.2124,0.1637,0.1459,-0.0943,1992,2014
635518,325000,software engineer,pune,f,80.46,2013,79.19,0,13271,2,B.Tech/B.E.,CS,61.64,13271,2013,395,705,355,0.911395278391328,455,500,1.2772,0.7119,0.1637,-1.2486,0.8637,1991,2014
1289956,210000,project engineer,Raipur,m,80.4,2010,60.2,state board,6851,2,B.Tech/B.E.,EC,81.0,6851,2014,370,335,565,0.649389714846691,625,376,1.8517,0.0459,0.4711,0.2727,1.247,1993,2014
1123015,300000,engineer trainee,pune,f,78.0,2010,73.0,cbse,2812,2,B.Tech/B.E.,CS,75.9,2812,2014,490,445,320,0.744758354008939,395,438,-0.4463,1.0449,-0.4511,-0.1076,0.0973,1992,2015
812176,145000,android developer,Pune,m,87.07,2010,71.5,state board,11664,2,B.Tech/B.E.,CS,76.0,11664,2014,440,365,235,0.622642915849938,365,407,1.2772,-0.9531,0.3174,-1.6289,0.6721,1992,2014
796151,820000,software engineer,Bangalore,m,71.0,2006,60.0,state board,222,2,MCA,CS,88.9,222,2014,520,510,780,0.486747008438193,535,376,1.2772,0.0459,1.2396,-0.6147,-0.2859,1988,2014
1095943,100000,lecturer,Burdwan,m,77.12,2006,56.9,state board,6884,2,M.Tech./M.E.,CS,72.5,6884,2014,385,590,475,0.911395278391328,-1,500,0.8463,-0.4536,-0.1437,-1.1218,-1.244,1989,2014
1044954,170000,it support specialist,Hyderabad,m,63.0,2008,60.0,state board,8896,2,B.Tech/B.E.,CS,64.0,8896,2012,370,280,250,0.356536487724475,315,346,0.99,-0.1206,-0.1437,-1.7556,-1.244,1991,2014
1232793,300000,software developer,New Delhi,m,74.0,2008,63.0,state board,11943,2,B.Tech/B.E.,CS,63.2,11943,2012,560,445,485,0.953899775079926,495,530,-0.3027,-0.4536,-1.3733,-0.3612,-0.2859,1988,2014
1117138,335000,software engineere,Pune,m,86.15,2009,83.0,state board,358,2,B.Tech/B.E.,CS,60.2,358,2013,560,505,585,0.842248322257836,615,469,-0.5899,1.0449,-1.3733,-0.995,-0.4776,1991,2014
872404,180000,information security analyst,New Delhi,m,73.6,2009,66.6,state board,347,2,B.Tech/B.E.,CS,76.0,347,2014,395,465,500,0.486747008438193,445,376,0.2718,1.3779,1.2396,0.1459,0.2889,1991,2014
635283,180000,software engineer,Pune,m,64.53,2007,75.0,state board,4053,2,MCA,CS,74.33,4053,2013,435,515,325,0.842248322257836,485,469,1.4208,1.2114,-0.6048,-1.5021,1.247,1990,2013
643174,300000,software engineer,Bangalore,m,73.0,2009,65.0,cbse,165,2,B.Tech/B.E.,CS,76.0,165,2014,450,460,355,0.144789889482462,415,284,0.4155,0.8784,0.9322,0.653,1.0554,1991,2015
938182,180000,php developer,New Delhi,m,80.0,2010,66.66,cbse,10859,2,B.Tech/B.E.,CS,64.06,10859,2014,535,425,320,0.356536487724475,515,346,-0.3027,0.2124,-1.527,-0.3612,0.2889,1992,2015
896880,450000,programmer analyst,Bangalore,f,89.0,2010,82.0,cbse,8351,1,B.Tech/B.E.,EC,72.0,8351,2014,660,620,765,0.842248322257836,565,469,0.7027,1.2114,0.3174,-1.5021,-0.0943,1992,2014
880800,315000,software engineer,Pune,m,86.46,2011,85.57,state board,474,2,B.Tech/B.E.,CS,62.88,474,2015,500,620,720,0.842248322257836,645,469,-0.8772,0.7119,-1.527,-2.136,1.247,1994,2015
1298275,80000,web developer,ahmedabad,m,82.62,2010,76.2,state board,1018,2,B.Tech/B.E.,CS,64.8,1018,2014,605,510,515,0.991230625262871,495,592,0.8463,0.3789,0.9322,-0.7415,0.8637,1992,2014
864014,310000,java developer,Bangalore,m,71.5,2007,80.5,"board of intermediate education, andhra pradesh",2929,2,MCA,CS,78.0,2929,2013,405,575,635,0.622642915849938,665,407,1.1336,1.3779,1.547,-1.3753,0.8637,1990,2013
1258764,90000,business development manager,Bangalore,f,88.0,2009,69.83,state board,3547,2,B.Tech/B.E.,EC,67.57,3547,2013,560,445,405,-1.0,-1,376,-0.3027,-0.4536,-1.6807,-0.7415,-1.6273,1991,2015
1044900,450000,quality engineer,-1,m,84.0,2010,78.8,cbse,648,1,B.Tech/B.E.,CS,67.27,648,2014,700,640,510,0.996744486852253,675,623,0.8463,0.5454,1.2396,-0.7415,1.0554,1992,2014
1146950,325000,systems engineer,Bangalore,m,70.0,2009,84.0,cbse,2429,2,B.Tech/B.E.,CS,71.0,2429,2014,675,480,570,0.23780283983757,495,315,0.99,0.7119,0.4711,-0.8682,1.0554,1991,2014
1119013,200000,senior quality engineer,Gurgaon,f,78.0,2008,71.0,state board,7035,2,MCA,CS,85.0,7035,2014,455,470,440,0.622642915849938,455,407,-1.7389,-3.6171,-1.9408,-0.3612,-5.686,1990,2014
841631,350000,software test engineer,Pune,m,79.0,2009,76.0,state board,4805,2,B.Tech/B.E.,CS,68.0,4805,2013,415,500,415,0.622642915849938,405,407,0.5591,0.0459,-0.2974,0.2727,-1.0524,1993,2014
919419,200000,engineer,Gurgaon,m,72.0,2010,73.0,cbse,7376,2,B.Tech/B.E.,CS,69.0,7376,2014,535,520,400,0.486747008438193,355,376,-0.159,-0.6201,-1.527,-0.4879,-1.8189,1992,2014
991139,320000,software engineer,bangalore,m,75.0,2010,71.6,state board,16092,2,B.Tech/B.E.,CS,68.75,16092,2014,290,485,310,0.744758354008939,435,438,1.4208,0.2124,0.9322,-1.5021,1.247,1992,2014
1084305,355000,desktop support technician,Bangalore,m,62.0,2009,63.0,state board,1266,2,B.Tech/B.E.,CS,61.0,1266,2013,455,340,440,0.0800552813405495,405,253,-0.159,-0.4536,0.01,0.3995,-1.0524,1991,2013
473243,300000,information security analyst,Pune,f,81.6,2010,81.0,cbse,57,2,B.Tech/B.E.,CS,75.85,57,2014,425,505,505,0.622642915849938,495,407,-0.5719,0.8518,0.4906,1.5899,0.1864,1992,2014
829913,245000,software analyst,Bangalore,f,83.0,2010,87.0,state board,462,2,B.Tech/B.E.,CS,73.94,462,2014,615,535,210,0.991230625262871,515,592,1.4208,1.0449,0.01,-1.3753,0.6721,1992,2015
993701,200000,programmer,Chennai,m,77.0,2009,75.5,state board,1111,2,B.Tech/B.E.,CS,69.3,1111,2013,370,390,285,0.486747008438193,315,376,-0.5899,-1.9521,0.3174,1.1601,-2.3937,1992,2014
831367,600000,software engineer,Hyderabad,m,87.3,2010,89.9,state board,492,2,B.Tech/B.E.,CS,67.2,492,2014,500,525,705,0.744758354008939,645,438,0.1282,0.5454,0.01,-1.5021,-0.0943,1993,2014
1029968,205000,javascript developer,Chennai,m,60.2,2010,65.0,state board,9259,2,B.Tech/B.E.,CS,75.0,9259,2014,300,335,345,0.356536487724475,375,346,-0.0154,1.2114,0.9322,0.0192,1.4386,1993,2015
1069526,200000,programmer,Hyderabad,m,90.6,2009,79.3,state board,5752,2,B.Tech/B.E.,CS,65.7,5752,2013,430,350,475,0.622642915849938,515,407,1.4208,1.2114,1.2396,-1.1218,1.247,1991,2014
823924,180000,software test engineer,Noida,m,80.6,2009,74.6,cbse,17205,2,B.Tech/B.E.,CS,57.5,17205,2014,485,440,445,0.356536487724475,485,346,0.2718,0.2124,0.7785,1.9207,-0.6692,1991,2014
948661,320000,engineer,Chennai,m,75.0,2010,67.75,nios,13209,2,B.Tech/B.E.,CS,72.9,13209,2014,415,280,365,0.911395278391328,285,500,-0.8772,-0.4536,0.6248,-0.1076,0.6721,1991,2014
1208099,300000,trainee software engineer,-1,f,81.0,2010,66.3,state board,11153,2,B.Tech/B.E.,CS,76.3,11153,2014,675,510,400,0.622642915849938,415,407,-0.0154,1.0449,0.4711,-0.995,-0.2859,1991,2014
895667,655000,software test engineer,gurgaon,f,92.6,2010,94.6,cbse,849,1,B.Tech/B.E.,CS,83.0,849,2014,710,640,650,0.486747008438193,675,376,-0.7335,-0.4536,0.6248,0.5262,-0.4776,1992,2014
1230280,315000,software engineer,Bangalore,m,86.8,2009,63.6,state board,2285,2,B.Tech/B.E.,CS,85.2,2285,2014,570,495,740,0.996744486852253,635,623,0.2718,0.7119,-1.2196,1.1601,0.2889,1992,2015
225959,395000,quality assurance automation engineer,Bangalore,m,86.13,2008,82.5,department of pre-university education,8099,2,B.Tech/B.E.,CS,67.38,8099,2012,625,545,535,0.842248322257836,575,469,-3.1994,-1.8393,-1.9405,1.3549,-1.2354,1989,2013
637441,350000,test engineer,Hyderabad,m,91.3,2009,91.2,state board,1428,2,B.Tech/B.E.,EC,70.0,1428,2013,520,605,855,0.229481754911755,315,407,-0.0154,0.8784,-0.6048,-0.995,0.4805,1991,2013
947006,380000,product engineer,Bangalore,m,80.4,2009,92.25,state board,979,2,B.Tech/B.E.,EC,67.22,979,2014,755,620,570,-1.0,595,469,-0.7335,-0.4536,1.7007,0.0192,0.0973,1991,2014
1171255,140000,research engineer,Udaipur,m,77.2,2009,71.2,cbse,11339,2,B.Tech/B.E.,CS,74.09,11339,2014,455,495,370,0.0409993103614119,425,223,0.1282,-0.9531,-0.1437,0.1459,-0.0943,1991,2011
1207299,300000,system engineer,Bangalore,m,83.0,2008,70.0,state board,1725,2,B.Tech/B.E.,CS,72.0,1725,2013,385,640,690,0.996744486852253,655,623,-0.7335,0.3789,-0.1437,0.2727,0.4805,1991,2014
1058932,400000,software developer,Bangalore,m,73.0,2006,61.6,cbse,2177,1,B.Tech/B.E.,CS,66.9,2177,2013,595,570,725,0.953899775079926,535,530,-0.4463,0.5454,0.4711,0.7798,-0.8608,1989,2014
985445,120000,technical support executive,"A-64,sec-64,noida",m,48.0,2008,54.0,state board,903,2,B.Tech/B.E.,CS,56.0,903,2014,325,335,390,0.356536487724475,185,346,-1.308,-1.7856,0.01,0.0192,-2.3937,1991,2014
924753,325000,systems engineer,Hyderabad,m,96.0,2010,79.5,state board,124,2,B.Tech/B.E.,CS,90.0,124,2014,765,670,720,0.842248322257836,575,469,-0.4463,1.2114,0.9322,1.1601,-0.0943,1992,2014
1259769,135000,php developer,Noida,f,64.0,2010,63.6,up board,8718,2,B.Tech/B.E.,CS,75.9,8718,2014,420,510,475,0.911395278391328,465,500,0.4155,-0.1206,-0.2974,-2.0092,-0.4776,1993,2014
1125281,120000,sales executive,Hyderabad,m,85.0,2009,85.6,state board,8819,2,M.Tech./M.E.,CS,80.0,8819,2015,630,510,485,0.622642915849938,585,407,1.2772,0.0459,0.3174,-0.995,1.0554,1991,2014
309046,250000,android developer,-1,m,71.0,2009,60.0,cbse,5904,2,B.Tech/B.E.,CS,63.0,5904,2013,465,355,515,0.356536487724475,425,346,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253,1993,2014
1192794,265000,qa analyst,Pune,f,85.83,2010,86.0,state board,11554,2,B.Tech/B.E.,CS,86.0,11554,2014,315,480,295,0.144789889482462,365,284,-0.159,-1.2861,-0.9122,-2.0092,-1.244,1992,2014
947956,180000,it recruiter,Ahmedabad,m,79.6,2008,50.4,state board,12834,2,B.Tech/B.E.,CS,58.1,12834,2014,640,520,390,0.953899775079926,435,530,-0.8772,-0.4536,-0.9122,0.653,-1.244,1989,2014
1046268,240000,business analyst consultant,Pune,m,59.0,2009,55.0,cbse,11467,2,B.Tech/B.E.,EC,66.0,11467,2013,700,570,485,0.112139438207403,385,469,1.9953,0.3789,1.2396,-1.7556,1.4386,1992,2015
963956,390000,associate software engineer,Hyderabad,m,84.83,2010,93.3,state board,1428,2,B.Tech/B.E.,CS,65.5,1428,2014,675,545,545,0.953899775079926,395,530,1.2772,0.0459,1.547,0.0192,0.8637,1992,2014
1281191,105000,software developer,Noida,m,75.0,2009,65.0,cbse,23,2,B.Tech/B.E.,CS,63.0,23,2013,465,580,665,0.622642915849938,535,407,1.2772,-0.2871,1.7007,-1.1218,-0.8608,1991,2014
922684,305000,programmer analyst,Coimbatore,f,92.0,2009,89.0,icse,272,2,B.Tech/B.E.,CS,64.08,272,2014,800,475,695,0.356536487724475,535,346,0.99,1.7109,1.547,-2.136,0.2889,1991,2014
1063388,310000,junior software developer,pune,m,88.83,2009,70.8,cbse,10360,2,B.Tech/B.E.,CS,65.63,10360,2014,475,615,665,0.144789889482462,495,284,0.2718,-0.1206,0.1637,0.7798,-0.0943,1991,2014
1082552,200000,software engineer,Pune,f,81.0,2010,75.5,cbse,6814,2,B.Tech/B.E.,CS,82.8,6814,2014,475,410,320,0.622642915849938,455,407,0.2718,0.2124,0.01,1.0333,0.4805,1993,2015
1099501,110000,qa analyst,Gurgaon,m,54.0,2010,64.0,state board,7600,2,B.Tech/B.E.,CS,62.0,7600,2014,360,425,370,0.23780283983757,-1,315,-0.0154,-0.1206,-0.7585,0.9066,-0.0943,1993,2014
1063512,300000,assistant manager,Mumbai,m,76.0,2009,66.0,state board,1358,2,B.Tech/B.E.,EC,56.24,1358,2013,710,570,545,-1.0,395,407,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273,1992,2013
1062655,300000,programmer analyst,Chennai,m,88.0,2010,90.0,state board,3505,2,B.Tech/B.E.,CS,73.14,3505,2014,500,495,665,0.991230625262871,535,592,-0.159,0.2124,0.4711,1.0333,1.4386,1993,2014
1037131,180000,java software engineer,Hyderabad,m,77.6,2007,89.6,state board,11958,2,B.Tech/B.E.,CS,65.15,11958,2013,545,495,450,0.911395278391328,445,500,0.1282,1.2114,0.7785,-2.2627,0.6721,1990,2013
1067138,350000,systems analyst,Bangalore,f,92.48,2010,89.0,state board,182,2,B.Tech/B.E.,CS,73.0,182,2014,665,505,415,0.911395278391328,525,500,0.2718,0.2124,0.3174,-2.136,-0.0943,1992,2014
869283,100000,asp.net developer,-1,f,90.0,2010,75.75,state board,8888,2,B.Tech/B.E.,CS,72.0,8888,2014,405,470,340,0.23780283983757,435,315,0.1282,0.2124,0.1637,0.1459,-0.6692,1993,2014
833462,240000,research staff member,Bangalore,m,78.3,2006,85.6,state board,4647,2,B.Tech/B.E.,CS,73.0,4647,2010,500,525,445,0.622642915849938,435,407,-1.7389,-1.7856,0.9322,1.0333,-1.4356,1989,2013
1202802,100000,java developer,Hyderabad,f,74.0,2007,65.0,state board,9801,2,MCA,CS,73.0,9801,2013,370,370,380,0.23780283983757,485,315,-1.5953,-0.9531,-0.2974,0.0192,-0.6692,1990,2013
1087681,100000,android developer,Chandigarh ,m,67.0,2010,80.0,state board,236,2,B.Tech/B.E.,CS,62.9,236,2014,525,435,380,0.23780283983757,565,315,-1.5953,-0.6201,-0.7585,0.5262,-0.4776,1991,2014
1266407,205000,.net developer,Hyderabad,m,65.0,2010,81.2,state board,11870,2,B.Tech/B.E.,CS,67.0,11870,2014,265,485,430,0.744758354008939,495,438,0.99,1.2114,1.0859,-1.6289,0.0973,1993,2014
785399,120000,java developer,Gurgaon,m,68.0,2009,61.3,state board,11630,2,B.Tech/B.E.,CS,63.72,11630,2014,450,500,530,0.842248322257836,345,469,-0.5899,0.0459,0.6248,-0.1076,-0.8608,1993,2014
961003,150000,software developer,-1,m,72.0,2010,67.0,cbse,6907,2,B.Tech/B.E.,CS,68.0,6907,2014,415,655,460,0.486747008438193,425,376,0.2718,0.2124,-0.6048,-0.4879,0.6721,1993,2014
1242036,320000,web developer,Bangalore,m,84.0,2009,84.0,cbse,6545,2,B.Tech/B.E.,CS,67.0,6545,2014,665,530,560,0.953899775079926,535,530,-0.8772,0.2124,-0.1437,-0.1076,0.8637,1991,2015
1218497,145000,operations analyst,Bhopal,m,82.8,2008,67.2,cbse,15009,2,B.Tech/B.E.,CS,75.69,15009,2012,545,735,560,0.978799292641428,525,561,0.5591,-0.4536,-0.1437,-0.8682,-0.4776,1990,2012
989173,100000,software engineer,Bangalore ,m,58.6,2009,61.0,state board,8949,2,B.Tech/B.E.,CS,60.0,8949,2014,490,485,355,0.23780283983757,335,315,0.99,0.3789,-1.527,-0.7415,0.8637,1991,2015
